"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_ocspURL","avecvous2022.fr/104.22.8.6","443","INFO","http://ocsp.globalsign.com/gsgccr3dvtlsca2020","",""
"OCSP_stapling","avecvous2022.fr/104.22.8.6","443","OK","offered","",""
"cert_ocspRevoked","avecvous2022.fr/104.22.8.6","443","OK","not revoked","",""
"cert_mustStapleExtension","avecvous2022.fr/104.22.8.6","443","INFO","--","",""
"DNS_CAArecord","avecvous2022.fr/104.22.8.6","443","LOW","--","",""
"certificate_transparency","avecvous2022.fr/104.22.8.6","443","OK","yes (certificate extension)","",""
"certs_countServer","avecvous2022.fr/104.22.8.6","443","INFO","3","",""
"certs_list_ordering_problem","avecvous2022.fr/104.22.8.6","443","INFO","no","",""
"cert_caIssuers","avecvous2022.fr/104.22.8.6","443","INFO","GlobalSign GCC R3 DV TLS CA 2020 (GlobalSign nv-sa from BE)","",""
"intermediate_cert <#1>","avecvous2022.fr/104.22.8.6","443","INFO","-----BEGIN CERTIFICATE----- MIIEsDCCA5igAwIBAgIQd70OB0LV2enQSdd00CpvmjANBgkqhkiG9w0BAQsFADBM MSAwHgYDVQQLExdHbG9iYWxTaWduIFJvb3QgQ0EgLSBSMzETMBEGA1UEChMKR2xv YmFsU2lnbjETMBEGA1UEAxMKR2xvYmFsU2lnbjAeFw0yMDA3MjgwMDAwMDBaFw0y OTAzMTgwMDAwMDBaMFMxCzAJBgNVBAYTAkJFMRkwFwYDVQQKExBHbG9iYWxTaWdu IG52LXNhMSkwJwYDVQQDEyBHbG9iYWxTaWduIEdDQyBSMyBEViBUTFMgQ0EgMjAy MDCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAKxnlJV/de+OpwyvCXAJ IcxPCqkFPh1lttW2oljS3oUqPKq8qX6m7K0OVKaKG3GXi4CJ4fHVUgZYE6HRdjqj hhnuHY6EBCBegcUFgPG0scB12Wi8BHm9zKjWxo3Y2bwhO8Fvr8R42pW0eINc6OTb QXC0VWFCMVzpcqgz6X49KMZowAMFV6XqtItcG0cMS//9dOJs4oBlpuqX9INxMTGp 6EASAF9cnlAGy/RXkVS9nOLCCa7pCYV+WgDKLTF+OK2Vxw3RUJ/p8009lQeUARv2 UCcNNPCifYX1xIspvarkdjzLwzOdLahDdQbJON58zN4V+lMj0msg+c0KnywPIRp3 BMkCAwEAAaOCAYUwggGBMA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEF BQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUDZjA c3+rvb3ZR0tJrQpKDKw+x3wwHwYDVR0jBBgwFoAUj/BLf6guRSSuTVD6Y5qL3uLd G7wwewYIKwYBBQUHAQEEbzBtMC4GCCsGAQUFBzABhiJodHRwOi8vb2NzcDIuZ2xv YmFsc2lnbi5jb20vcm9vdHIzMDsGCCsGAQUFBzAChi9odHRwOi8vc2VjdXJlLmds b2JhbHNpZ24uY29tL2NhY2VydC9yb290LXIzLmNydDA2BgNVHR8ELzAtMCugKaAn hiVodHRwOi8vY3JsLmdsb2JhbHNpZ24uY29tL3Jvb3QtcjMuY3JsMEcGA1UdIARA MD4wPAYEVR0gADA0MDIGCCsGAQUFBwIBFiZodHRwczovL3d3dy5nbG9iYWxzaWdu LmNvbS9yZXBvc2l0b3J5LzANBgkqhkiG9w0BAQsFAAOCAQEAy8j/c550ea86oCkf r2W+ptTCYe6iVzvo7H0V1vUEADJOWelTv07Obf+YkEatdN1Jg09ctgSNv2h+LMTk KRZdAXmsE3N5ve+z1Oa9kuiu7284LjeS09zHJQB4DJJJkvtIbjL/ylMK1fbMHhAW i0O194TWvH3XWZGXZ6ByxTUIv1+kAIql/Mt29PmKraTT5jrzcVzQ5A9jw16yysuR XRrLODlkS1hyBjsfyTNZrmL1h117IFgntBA5SQNVl9ckedq5r4RSAU85jV8XK5UL REjRZt2I6M9Po9QL7guFLu4sPFJpwR1sPJvubS2THeo7SxYoNDtdyBHs7euaGcMa D/fayQ== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","avecvous2022.fr/104.22.8.6","443","INFO","762538439509C411C437D3C567563E1378671281FC4A1464ADD031870843676E","",""
"intermediate_cert_notBefore <#1>","avecvous2022.fr/104.22.8.6","443","INFO","2020-07-28 00:00","",""
"intermediate_cert_notAfter <#1>","avecvous2022.fr/104.22.8.6","443","OK","2029-03-18 00:00","",""
"intermediate_cert_expiration <#1>","avecvous2022.fr/104.22.8.6","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","avecvous2022.fr/104.22.8.6","443","INFO","GlobalSign GCC R3 DV TLS CA 2020 <-- GlobalSign","",""
