"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","rassemblementnational.fr/192.124.249.56","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","rassemblementnational.fr/192.124.249.56","443","INFO","not present","",""
"cert_crlDistributionPoints","rassemblementnational.fr/192.124.249.56","443","INFO","http://crl.starfieldtech.com/sfig2s1-326.crl","",""
"cert_ocspURL","rassemblementnational.fr/192.124.249.56","443","INFO","http://ocsp.starfieldtech.com/","",""
"OCSP_stapling","rassemblementnational.fr/192.124.249.56","443","LOW","not offered","",""
"cert_mustStapleExtension","rassemblementnational.fr/192.124.249.56","443","INFO","--","",""
"DNS_CAArecord","rassemblementnational.fr/192.124.249.56","443","LOW","--","",""
"certificate_transparency","rassemblementnational.fr/192.124.249.56","443","OK","yes (certificate extension)","",""
"certs_countServer","rassemblementnational.fr/192.124.249.56","443","INFO","2","",""
"certs_list_ordering_problem","rassemblementnational.fr/192.124.249.56","443","INFO","no","",""
"cert_caIssuers","rassemblementnational.fr/192.124.249.56","443","INFO","Starfield Secure Certificate Authority - G2 (Starfield Technologies, Inc. from US)","",""
