"id","fqdn/ip","port","severity","finding","cve","cwe"
"intermediate_cert <#1>","poutou2022.org/94.23.218.185","443","INFO","-----BEGIN CERTIFICATE----- MIIF6TCCA9GgAwIBAgIQBeTcO5Q4qzuFl8umoZhQ4zANBgkqhkiG9w0BAQwFADCB iDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0pl cnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNV BAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTQw OTEyMDAwMDAwWhcNMjQwOTExMjM1OTU5WjBfMQswCQYDVQQGEwJGUjEOMAwGA1UE CBMFUGFyaXMxDjAMBgNVBAcTBVBhcmlzMQ4wDAYDVQQKEwVHYW5kaTEgMB4GA1UE AxMXR2FuZGkgU3RhbmRhcmQgU1NMIENBIDIwggEiMA0GCSqGSIb3DQEBAQUAA4IB DwAwggEKAoIBAQCUBC2meZV0/9UAPPWu2JSxKXzAjwsLibmCg5duNyj1ohrP0pIL m6jTh5RzhBCf3DXLwi2SrCG5yzv8QMHBgyHwv/j2nPqcghDA0I5O5Q1MsJFckLSk QFEW2uSEEi0FXKEfFxkkUap66uEHG4aNAXLy59SDIzme4OFMH2sio7QQZrDtgpbX bmq08j+1QvzdirWrui0dOnWbMdw+naxb00ENbLAb9Tr1eeohovj0M1JLJC0epJmx bUi8uBL+cnB89/sCdfSN3tbawKAyGlLfOGsuRTg/PwSWAP2h9KK71RfWJ3wbWFmV XooS/ZyrgT5SKEhRhWvzkbKGPym1bgNi7tYFAgMBAAGjggF1MIIBcTAfBgNVHSME GDAWgBRTeb9aqitKz1SA4dibwJ3ysgNmyzAdBgNVHQ4EFgQUs5Cn2MmvTs1hPJ98 rV1/Qf1pMOowDgYDVR0PAQH/BAQDAgGGMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYD VR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMCIGA1UdIAQbMBkwDQYLKwYBBAGy MQECAhowCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNl cnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNy bDB2BggrBgEFBQcBAQRqMGgwPwYIKwYBBQUHMAKGM2h0dHA6Ly9jcnQudXNlcnRy dXN0LmNvbS9VU0VSVHJ1c3RSU0FBZGRUcnVzdENBLmNydDAlBggrBgEFBQcwAYYZ aHR0cDovL29jc3AudXNlcnRydXN0LmNvbTANBgkqhkiG9w0BAQwFAAOCAgEAWGf9 crJq13xhlhl+2UNG0SZ9yFP6ZrBrLafTqlb3OojQO3LJUP33WbKqaPWMcwO7lWUX zi8c3ZgTopHJ7qFAbjyY1lzzsiI8Le4bpOHeICQW8owRc5E69vrOJAKHypPstLbI FhfFcvwnQPYT/pOmnVHvPCvYd1ebjGU6NSU2t7WKY28HJ5OxYI2A25bUeo8tqxyI yW5+1mUfr13KFj8oRtygNeX56eXVlogMT8a3d2dIhCe2H7Bo26y/d7CQuKLJHDJd ArolQ4FCR7vY4Y8MDEZf7kYzawMUgtN+zY+vkNaOJH1AQrRqahfGlZfh8jjNp+20 J0CT33KpuMZmYzc4ZCIwojvxuch7yPspOqsactIGEk72gtQjbz7Dk+XYtsDe3CMW 1hMwt6CaDixVBgBwAc/qOR2A24j3pSC4W/0xJmmPLQphgzpHphNULB7j7UTKvGof KA5R2d4On3XNDgOVyvnFqSot/kGkoUeuDcL5OWYzSlvhhChZbH2UF3bkRYKtcCD9 0m9jqNf6oDP6N8v3smWe2lBvP+Sn845dWDKXcCMu5/3EFZucJ48y7RetWIExKREa m9T8bJUox04FB6b9HbwZ4ui3uRGKLXASUoWNjDNKD/yZkuBjcNqllEdjB+dYxzFf BT02Vf6Dsuimrdfp5gJ0iHRc2jTbkNJtUQoj1iM= -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","poutou2022.org/94.23.218.185","443","INFO","B9F2164323638DCE0B92218B43C41C1B2B2696389329DB19F5CF7AD49B5CB372","",""
"intermediate_cert_notBefore <#1>","poutou2022.org/94.23.218.185","443","INFO","2014-09-12 00:00","",""
"intermediate_cert_notAfter <#1>","poutou2022.org/94.23.218.185","443","OK","2024-09-11 23:59","",""
"intermediate_cert_expiration <#1>","poutou2022.org/94.23.218.185","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","poutou2022.org/94.23.218.185","443","INFO","Gandi Standard SSL CA 2 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert_badOCSP","poutou2022.org/94.23.218.185","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","poutou2022.org/94.23.218.185","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","poutou2022.org/94.23.218.185","443","INFO","0 seconds from localtime","",""
"HSTS","poutou2022.org/94.23.218.185","443","LOW","not offered","",""
"HPKP","poutou2022.org/94.23.218.185","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","poutou2022.org/94.23.218.185","443","INFO","Apache/2.4.38 (Debian)","",""
"banner_application","poutou2022.org/94.23.218.185","443","INFO","No application banner found","",""
"cookie_count","poutou2022.org/94.23.218.185","443","INFO","0 at '/'","",""
"X-Frame-Options","poutou2022.org/94.23.218.185","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","poutou2022.org/94.23.218.185","443","OK","nosniff","",""
"X-UA-Compatible","poutou2022.org/94.23.218.185","443","INFO","IE=edge","",""
"Cache-Control","poutou2022.org/94.23.218.185","443","INFO","must-revalidate, no-cache, private","",""
"banner_reverseproxy","poutou2022.org/94.23.218.185","443","INFO","--","","CWE-200"
"heartbleed","poutou2022.org/94.23.218.185","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","poutou2022.org/94.23.218.185","443","OK","supported","","CWE-310"
"secure_client_renego","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","poutou2022.org/94.23.218.185","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","poutou2022.org/94.23.218.185","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","poutou2022.org/94.23.218.185","443","OK","supported","",""
"SWEET32","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","poutou2022.org/94.23.218.185","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","poutou2022.org/94.23.218.185","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://censys.io/ipv4?q=74730DCDC018388DF498B01E5F61FEACC7C65F34AF5827D0EEEECCDAD3A0ED5A","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","poutou2022.org/94.23.218.185","443","INFO","RFC3526/Oakley Group 14","CVE-2015-4000","CWE-310"
"LOGJAM","poutou2022.org/94.23.218.185","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","poutou2022.org/94.23.218.185","443","MEDIUM","ECDHE-RSA-AES256-SHA DHE-RSA-AES256-SHA DHE-RSA-CAMELLIA256-SHA AES256-SHA CAMELLIA256-SHA ECDHE-RSA-AES128-SHA DHE-RSA-AES128-SHA DHE-RSA-CAMELLIA128-SHA AES128-SHA CAMELLIA128-SHA","CVE-2011-3389","CWE-20"
"BEAST","poutou2022.org/94.23.218.185","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","poutou2022.org/94.23.218.185","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","poutou2022.org/94.23.218.185","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_500","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA","",""
"clientsimulation-android_60","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_74_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_71_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","poutou2022.org/94.23.218.185","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","poutou2022.org/94.23.218.185","443","INFO","TLSv1.0 AES128-SHA","",""
"clientsimulation-ie_8_xp","poutou2022.org/94.23.218.185","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_win81","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-ie_11_winphone81","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 AES128-SHA256","",""
"clientsimulation-ie_11_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_17_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-opera_66_win10","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_9_ios9","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_9_osx1011","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_10_osx1012","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-apple_ats_9_ios9","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-java_6u45","poutou2022.org/94.23.218.185","443","INFO","TLSv1.0 AES128-SHA","",""
"clientsimulation-java_7u25","poutou2022.org/94.23.218.185","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","",""
"clientsimulation-java1102","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1201","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-openssl_102e","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_110l","poutou2022.org/94.23.218.185","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-openssl_111d","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-thunderbird_68_3_1","poutou2022.org/94.23.218.185","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"rating_spec","poutou2022.org/94.23.218.185","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","poutou2022.org/94.23.218.185","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","poutou2022.org/94.23.218.185","443","INFO","95","",""
"protocol_support_score_weighted","poutou2022.org/94.23.218.185","443","INFO","28","",""
"key_exchange_score","poutou2022.org/94.23.218.185","443","INFO","90","",""
"key_exchange_score_weighted","poutou2022.org/94.23.218.185","443","INFO","27","",""
"cipher_strength_score","poutou2022.org/94.23.218.185","443","INFO","90","",""
"cipher_strength_score_weighted","poutou2022.org/94.23.218.185","443","INFO","36","",""
"final_score","poutou2022.org/94.23.218.185","443","INFO","91","",""
"overall_grade","poutou2022.org/94.23.218.185","443","MEDIUM","B","",""
"grade_cap_reason_1","poutou2022.org/94.23.218.185","443","INFO","Grade capped to B. TLS 1.1 offered","",""
"grade_cap_reason_2","poutou2022.org/94.23.218.185","443","INFO","Grade capped to B. TLS 1.0 offered","",""
"grade_cap_reason_3","poutou2022.org/94.23.218.185","443","INFO","Grade capped to A. HSTS is not offered","",""
