"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","www.2022avechidalgo.fr/162.159.128.45","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.2022avechidalgo.fr/162.159.128.45","443","INFO","not present","",""
"cert_crlDistributionPoints","www.2022avechidalgo.fr/162.159.128.45","443","INFO","http://crl3.digicert.com/CloudflareIncRSACA-2.crl http://crl4.digicert.com/CloudflareIncRSACA-2.crl","",""
"cert_ocspURL","www.2022avechidalgo.fr/162.159.128.45","443","INFO","http://ocsp.digicert.com","",""
"OCSP_stapling","www.2022avechidalgo.fr/162.159.128.45","443","OK","offered","",""
"cert_ocspRevoked","www.2022avechidalgo.fr/162.159.128.45","443","OK","not revoked","",""
"cert_mustStapleExtension","www.2022avechidalgo.fr/162.159.128.45","443","INFO","--","",""
"DNS_CAArecord","www.2022avechidalgo.fr/162.159.128.45","443","LOW","--","",""
"certificate_transparency","www.2022avechidalgo.fr/162.159.128.45","443","OK","yes (certificate extension)","",""
"certs_countServer","www.2022avechidalgo.fr/162.159.128.45","443","INFO","2","",""
"certs_list_ordering_problem","www.2022avechidalgo.fr/162.159.128.45","443","INFO","no","",""
"cert_caIssuers","www.2022avechidalgo.fr/162.159.128.45","443","INFO","Cloudflare Inc RSA CA-2 (Cloudflare, Inc. from US)","",""
"intermediate_cert <#1>","www.2022avechidalgo.fr/162.159.128.45","443","INFO","-----BEGIN CERTIFICATE----- MIIEmDCCA4CgAwIBAgIQAtiaFXPzs7jaFFtYOJgpBzANBgkqhkiG9w0BAQsFADBa MQswCQYDVQQGEwJJRTESMBAGA1UEChMJQmFsdGltb3JlMRMwEQYDVQQLEwpDeWJl clRydXN0MSIwIAYDVQQDExlCYWx0aW1vcmUgQ3liZXJUcnVzdCBSb290MB4XDTIw MDEyNzEyNDYzOVoXDTI0MTIzMTIzNTk1OVowSjELMAkGA1UEBhMCVVMxGTAXBgNV BAoTEENsb3VkZmxhcmUsIEluYy4xIDAeBgNVBAMTF0Nsb3VkZmxhcmUgSW5jIFJT QSBDQS0yMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAtV0myAmrsTNd DLKWBcIxA05+X4cCxm+AJO3arhy+552A98XPVAFmOCjo5mm7nfiBMWpW9ejBpehZ 6LPgOgFhCCiwfs2g/c43AMPpqY0LyXjKpmBGgK90BS1P2ugJUsibWjLPISFHj1wa iqoXwBhwsQHx3t8thamV7FtXOTm+hcLv17YsSj/R1rMhopdPJSxCI33XsxnWEmmF AAKv1aoS2Ghkf+OtGJ1SL8Xl9JGv5QnZi0bnzzIVIvA3xP2L5uIdFsw6SNeBYYK/ PXLZcF7sCmkk4jxI4/7T5VHUK8ASoU+TcJm/t9KDbmktyM2iYhhMQzdfFjp2k1r6 bmldmsWIwQIDAQABo4IBaDCCAWQwHQYDVR0OBBYEFBipGvyyRUnBbzA0CCvZh5yw JVd6MB8GA1UdIwQYMBaAFOWdWTCCR1jMrPoIVDaGezq1BE3wMA4GA1UdDwEB/wQE AwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwEgYDVR0TAQH/BAgw BgEB/wIBADA0BggrBgEFBQcBAQQoMCYwJAYIKwYBBQUHMAGGGGh0dHA6Ly9vY3Nw LmRpZ2ljZXJ0LmNvbTA6BgNVHR8EMzAxMC+gLaArhilodHRwOi8vY3JsMy5kaWdp Y2VydC5jb20vT21uaXJvb3QyMDI1LmNybDBtBgNVHSAEZjBkMDcGCWCGSAGG/WwB ATAqMCgGCCsGAQUFBwIBFhxodHRwczovL3d3dy5kaWdpY2VydC5jb20vQ1BTMAsG CWCGSAGG/WwBAjAIBgZngQwBAgEwCAYGZ4EMAQICMAgGBmeBDAECAzANBgkqhkiG 9w0BAQsFAAOCAQEAfLCdjh6mZHIQ4WHd83Q9UKca58JOFwwVJisXj0HnkPCw8/LS 51CA0gfGqX+6k+u+wcGG+E+EvAV85nIv6bbGdmnd8mpHa5NUGKQNgAM1J92Kn8iE l9O04NqmBfDnz+admJTSy9oid9hJC6hVjonU0s7Q6NrgQv0dzn6WhMqnw5Ennym8 /+0uNP1GKu9OVnzo3CKX7VMJW7p74PJPpVmVQc2zci5cb3pKFUMrIsvUPyB88/p8 2x4PSnNx6dXdRraeHRMegHGZ3/VQfjOB0jV1JF6PmFqokkX0tNiIprFkBun7+WVI 9pbDH55GEgF+WjBTXTQcFeIS8vGLlfCU+K3jkw== -----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.2022avechidalgo.fr/162.159.128.45","443","INFO","AEC863898F284D6CD4C6A3F6C3E6523480A359C33DAF66FAD3381849B8BB018B","",""
"intermediate_cert_notBefore <#1>","www.2022avechidalgo.fr/162.159.128.45","443","INFO","2020-01-27 12:46","",""
"intermediate_cert_notAfter <#1>","www.2022avechidalgo.fr/162.159.128.45","443","OK","2024-12-31 23:59","",""
"intermediate_cert_expiration <#1>","www.2022avechidalgo.fr/162.159.128.45","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.2022avechidalgo.fr/162.159.128.45","443","INFO","Cloudflare Inc RSA CA-2 <-- Baltimore CyberTrust Root","",""
"intermediate_cert_badOCSP","www.2022avechidalgo.fr/162.159.128.45","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.2022avechidalgo.fr/162.159.128.45","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.2022avechidalgo.fr/162.159.128.45","443","INFO","+52 seconds from localtime","",""
"HTTP_headerTime","www.2022avechidalgo.fr/162.159.128.45","443","INFO","1641688207","",""
"HTTP_headerAge","www.2022avechidalgo.fr/162.159.128.45","443","INFO","52 seconds","",""
"HSTS","www.2022avechidalgo.fr/162.159.128.45","443","LOW","not offered","",""
"HPKP","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.2022avechidalgo.fr/162.159.128.45","443","INFO","cloudflare","",""
"banner_application","www.2022avechidalgo.fr/162.159.128.45","443","INFO","No application banner found","",""
"cookie_count","www.2022avechidalgo.fr/162.159.128.45","443","INFO","1 at '/'","",""
"cookie_secure","www.2022avechidalgo.fr/162.159.128.45","443","INFO","0/1 at '/' marked as secure","",""
"cookie_httponly","www.2022avechidalgo.fr/162.159.128.45","443","OK","All (1) at '/' marked as HttpOnly","",""
